cpi_id,category,governorate,cpi_value,base_year,period_year,period_month,source_agency
829,Meat & Poultry,National,284.91,2020,2023,1,CAPMAS
830,Meat & Poultry,Cairo,289.33,2020,2023,1,CAPMAS
831,Meat & Poultry,Alexandria,292.58,2020,2023,1,CAPMAS
832,Meat & Poultry,Giza,292.52,2020,2023,1,CAPMAS
833,Meat & Poultry,Dakahlia,280.28,2020,2023,1,CAPMAS
834,Meat & Poultry,Gharbiya,291.31,2020,2023,1,CAPMAS
835,Meat & Poultry,National,290.03,2020,2023,2,CAPMAS
836,Meat & Poultry,Cairo,285.11,2020,2023,2,CAPMAS
837,Meat & Poultry,Alexandria,298.99,2020,2023,2,CAPMAS
838,Meat & Poultry,Giza,280.81,2020,2023,2,CAPMAS
839,Meat & Poultry,Dakahlia,292.07,2020,2023,2,CAPMAS
840,Meat & Poultry,Gharbiya,278.54,2020,2023,2,CAPMAS
841,Meat & Poultry,National,295.25,2020,2023,3,CAPMAS
842,Meat & Poultry,Cairo,286.65,2020,2023,3,CAPMAS
843,Meat & Poultry,Alexandria,300.66,2020,2023,3,CAPMAS
844,Meat & Poultry,Giza,292.44,2020,2023,3,CAPMAS
845,Meat & Poultry,Dakahlia,294.21,2020,2023,3,CAPMAS
846,Meat & Poultry,Gharbiya,290.79,2020,2023,3,CAPMAS
847,Meat & Poultry,National,300.57,2020,2023,4,CAPMAS
848,Meat & Poultry,Cairo,291.24,2020,2023,4,CAPMAS
849,Meat & Poultry,Alexandria,314.67,2020,2023,4,CAPMAS
850,Meat & Poultry,Giza,312.08,2020,2023,4,CAPMAS
851,Meat & Poultry,Dakahlia,291.32,2020,2023,4,CAPMAS
852,Meat & Poultry,Gharbiya,305.39,2020,2023,4,CAPMAS
853,Meat & Poultry,National,305.98,2020,2023,5,CAPMAS
854,Meat & Poultry,Cairo,314.75,2020,2023,5,CAPMAS
855,Meat & Poultry,Alexandria,303.72,2020,2023,5,CAPMAS
856,Meat & Poultry,Giza,303.89,2020,2023,5,CAPMAS
857,Meat & Poultry,Dakahlia,320.63,2020,2023,5,CAPMAS
858,Meat & Poultry,Gharbiya,298.07,2020,2023,5,CAPMAS
859,Meat & Poultry,National,311.49,2020,2023,6,CAPMAS
860,Meat & Poultry,Cairo,325.24,2020,2023,6,CAPMAS
861,Meat & Poultry,Alexandria,312.22,2020,2023,6,CAPMAS
862,Meat & Poultry,Giza,299.42,2020,2023,6,CAPMAS
863,Meat & Poultry,Dakahlia,320.28,2020,2023,6,CAPMAS
864,Meat & Poultry,Gharbiya,316.13,2020,2023,6,CAPMAS
865,Meat & Poultry,National,317.09,2020,2023,7,CAPMAS
866,Meat & Poultry,Cairo,311.32,2020,2023,7,CAPMAS
867,Meat & Poultry,Alexandria,317.62,2020,2023,7,CAPMAS
868,Meat & Poultry,Giza,330.01,2020,2023,7,CAPMAS
869,Meat & Poultry,Dakahlia,327.69,2020,2023,7,CAPMAS
870,Meat & Poultry,Gharbiya,308.68,2020,2023,7,CAPMAS
871,Meat & Poultry,National,322.8,2020,2023,8,CAPMAS
872,Meat & Poultry,Cairo,338.38,2020,2023,8,CAPMAS
873,Meat & Poultry,Alexandria,316.29,2020,2023,8,CAPMAS
874,Meat & Poultry,Giza,317.99,2020,2023,8,CAPMAS
875,Meat & Poultry,Dakahlia,317.18,2020,2023,8,CAPMAS
876,Meat & Poultry,Gharbiya,314.09,2020,2023,8,CAPMAS
877,Meat & Poultry,National,328.61,2020,2023,9,CAPMAS
878,Meat & Poultry,Cairo,337.31,2020,2023,9,CAPMAS
879,Meat & Poultry,Alexandria,332.29,2020,2023,9,CAPMAS
880,Meat & Poultry,Giza,339.06,2020,2023,9,CAPMAS
881,Meat & Poultry,Dakahlia,329.74,2020,2023,9,CAPMAS
882,Meat & Poultry,Gharbiya,332.5,2020,2023,9,CAPMAS
883,Meat & Poultry,National,334.53,2020,2023,10,CAPMAS
884,Meat & Poultry,Cairo,334.17,2020,2023,10,CAPMAS
885,Meat & Poultry,Alexandria,349.54,2020,2023,10,CAPMAS
886,Meat & Poultry,Giza,326.14,2020,2023,10,CAPMAS
887,Meat & Poultry,Dakahlia,321.34,2020,2023,10,CAPMAS
888,Meat & Poultry,Gharbiya,327.09,2020,2023,10,CAPMAS
889,Meat & Poultry,National,340.55,2020,2023,11,CAPMAS
890,Meat & Poultry,Cairo,333.75,2020,2023,11,CAPMAS
891,Meat & Poultry,Alexandria,327.51,2020,2023,11,CAPMAS
892,Meat & Poultry,Giza,339.81,2020,2023,11,CAPMAS
893,Meat & Poultry,Dakahlia,334.87,2020,2023,11,CAPMAS
894,Meat & Poultry,Gharbiya,348.1,2020,2023,11,CAPMAS
895,Meat & Poultry,National,346.68,2020,2023,12,CAPMAS
896,Meat & Poultry,Cairo,356.88,2020,2023,12,CAPMAS
897,Meat & Poultry,Alexandria,355.29,2020,2023,12,CAPMAS
898,Meat & Poultry,Giza,334.19,2020,2023,12,CAPMAS
899,Meat & Poultry,Dakahlia,360.68,2020,2023,12,CAPMAS
900,Meat & Poultry,Gharbiya,357.21,2020,2023,12,CAPMAS
901,Meat & Poultry,National,352.92,2020,2024,1,CAPMAS
902,Meat & Poultry,Cairo,344.22,2020,2024,1,CAPMAS
903,Meat & Poultry,Alexandria,367.15,2020,2024,1,CAPMAS
904,Meat & Poultry,Giza,340.13,2020,2024,1,CAPMAS
905,Meat & Poultry,Dakahlia,366.05,2020,2024,1,CAPMAS
906,Meat & Poultry,Gharbiya,355.99,2020,2024,1,CAPMAS
907,Meat & Poultry,National,359.27,2020,2024,2,CAPMAS
908,Meat & Poultry,Cairo,361.69,2020,2024,2,CAPMAS
909,Meat & Poultry,Alexandria,350.95,2020,2024,2,CAPMAS
910,Meat & Poultry,Giza,368.65,2020,2024,2,CAPMAS
911,Meat & Poultry,Dakahlia,361.76,2020,2024,2,CAPMAS
912,Meat & Poultry,Gharbiya,369.1,2020,2024,2,CAPMAS
913,Meat & Poultry,National,365.74,2020,2024,3,CAPMAS
914,Meat & Poultry,Cairo,370.09,2020,2024,3,CAPMAS
915,Meat & Poultry,Alexandria,379.66,2020,2024,3,CAPMAS
916,Meat & Poultry,Giza,375.77,2020,2024,3,CAPMAS
917,Meat & Poultry,Dakahlia,351.88,2020,2024,3,CAPMAS
918,Meat & Poultry,Gharbiya,365.19,2020,2024,3,CAPMAS
919,Meat & Poultry,National,372.32,2020,2024,4,CAPMAS
920,Meat & Poultry,Cairo,382.65,2020,2024,4,CAPMAS
921,Meat & Poultry,Alexandria,378.54,2020,2024,4,CAPMAS
922,Meat & Poultry,Giza,369.53,2020,2024,4,CAPMAS
923,Meat & Poultry,Dakahlia,374.4,2020,2024,4,CAPMAS
924,Meat & Poultry,Gharbiya,372.94,2020,2024,4,CAPMAS
925,Meat & Poultry,National,379.02,2020,2024,5,CAPMAS
926,Meat & Poultry,Cairo,371.28,2020,2024,5,CAPMAS
927,Meat & Poultry,Alexandria,364.52,2020,2024,5,CAPMAS
928,Meat & Poultry,Giza,365.92,2020,2024,5,CAPMAS
929,Meat & Poultry,Dakahlia,375.87,2020,2024,5,CAPMAS
930,Meat & Poultry,Gharbiya,368.4,2020,2024,5,CAPMAS
931,Meat & Poultry,National,385.85,2020,2024,6,CAPMAS
932,Meat & Poultry,Cairo,393.91,2020,2024,6,CAPMAS
933,Meat & Poultry,Alexandria,384.93,2020,2024,6,CAPMAS
934,Meat & Poultry,Giza,396.66,2020,2024,6,CAPMAS
935,Meat & Poultry,Dakahlia,402.96,2020,2024,6,CAPMAS
936,Meat & Poultry,Gharbiya,393.49,2020,2024,6,CAPMAS
937,Meat & Poultry,National,392.79,2020,2024,7,CAPMAS
938,Meat & Poultry,Cairo,411.44,2020,2024,7,CAPMAS
939,Meat & Poultry,Alexandria,412.2,2020,2024,7,CAPMAS
940,Meat & Poultry,Giza,390.27,2020,2024,7,CAPMAS
941,Meat & Poultry,Dakahlia,377.79,2020,2024,7,CAPMAS
942,Meat & Poultry,Gharbiya,380.06,2020,2024,7,CAPMAS
943,Meat & Poultry,National,399.86,2020,2024,8,CAPMAS
944,Meat & Poultry,Cairo,390.99,2020,2024,8,CAPMAS
945,Meat & Poultry,Alexandria,388.75,2020,2024,8,CAPMAS
946,Meat & Poultry,Giza,417.73,2020,2024,8,CAPMAS
947,Meat & Poultry,Dakahlia,410.76,2020,2024,8,CAPMAS
948,Meat & Poultry,Gharbiya,419.43,2020,2024,8,CAPMAS
949,Meat & Poultry,National,407.06,2020,2024,9,CAPMAS
950,Meat & Poultry,Cairo,398.66,2020,2024,9,CAPMAS
951,Meat & Poultry,Alexandria,401.8,2020,2024,9,CAPMAS
952,Meat & Poultry,Giza,394.27,2020,2024,9,CAPMAS
953,Meat & Poultry,Dakahlia,423.91,2020,2024,9,CAPMAS
954,Meat & Poultry,Gharbiya,401.24,2020,2024,9,CAPMAS
955,Meat & Poultry,National,414.39,2020,2024,10,CAPMAS
956,Meat & Poultry,Cairo,432.99,2020,2024,10,CAPMAS
957,Meat & Poultry,Alexandria,415.6,2020,2024,10,CAPMAS
958,Meat & Poultry,Giza,410.4,2020,2024,10,CAPMAS
959,Meat & Poultry,Dakahlia,411.98,2020,2024,10,CAPMAS
960,Meat & Poultry,Gharbiya,423.85,2020,2024,10,CAPMAS
961,Meat & Poultry,National,421.84,2020,2024,11,CAPMAS
962,Meat & Poultry,Cairo,424.3,2020,2024,11,CAPMAS
963,Meat & Poultry,Alexandria,430.62,2020,2024,11,CAPMAS
964,Meat & Poultry,Giza,413.0,2020,2024,11,CAPMAS
965,Meat & Poultry,Dakahlia,423.48,2020,2024,11,CAPMAS
966,Meat & Poultry,Gharbiya,413.94,2020,2024,11,CAPMAS
967,Meat & Poultry,National,429.44,2020,2024,12,CAPMAS
968,Meat & Poultry,Cairo,429.25,2020,2024,12,CAPMAS
969,Meat & Poultry,Alexandria,435.07,2020,2024,12,CAPMAS
970,Meat & Poultry,Giza,433.02,2020,2024,12,CAPMAS
971,Meat & Poultry,Dakahlia,412.57,2020,2024,12,CAPMAS
972,Meat & Poultry,Gharbiya,413.46,2020,2024,12,CAPMAS
973,Meat & Poultry,National,437.17,2020,2025,1,CAPMAS
974,Meat & Poultry,Cairo,451.51,2020,2025,1,CAPMAS
975,Meat & Poultry,Alexandria,457.89,2020,2025,1,CAPMAS
976,Meat & Poultry,Giza,432.78,2020,2025,1,CAPMAS
977,Meat & Poultry,Dakahlia,439.59,2020,2025,1,CAPMAS
978,Meat & Poultry,Gharbiya,440.91,2020,2025,1,CAPMAS
979,Meat & Poultry,National,445.04,2020,2025,2,CAPMAS
980,Meat & Poultry,Cairo,450.6,2020,2025,2,CAPMAS
981,Meat & Poultry,Alexandria,456.82,2020,2025,2,CAPMAS
982,Meat & Poultry,Giza,430.25,2020,2025,2,CAPMAS
983,Meat & Poultry,Dakahlia,434.28,2020,2025,2,CAPMAS
984,Meat & Poultry,Gharbiya,433.25,2020,2025,2,CAPMAS
985,Meat & Poultry,National,453.05,2020,2025,3,CAPMAS
986,Meat & Poultry,Cairo,466.85,2020,2025,3,CAPMAS
987,Meat & Poultry,Alexandria,444.02,2020,2025,3,CAPMAS
988,Meat & Poultry,Giza,461.8,2020,2025,3,CAPMAS
989,Meat & Poultry,Dakahlia,459.87,2020,2025,3,CAPMAS
990,Meat & Poultry,Gharbiya,467.59,2020,2025,3,CAPMAS
991,Meat & Poultry,National,461.2,2020,2025,4,CAPMAS
992,Meat & Poultry,Cairo,456.45,2020,2025,4,CAPMAS
993,Meat & Poultry,Alexandria,471.31,2020,2025,4,CAPMAS
994,Meat & Poultry,Giza,457.85,2020,2025,4,CAPMAS
995,Meat & Poultry,Dakahlia,450.86,2020,2025,4,CAPMAS
996,Meat & Poultry,Gharbiya,469.53,2020,2025,4,CAPMAS
997,Meat & Poultry,National,469.5,2020,2025,5,CAPMAS
998,Meat & Poultry,Cairo,484.19,2020,2025,5,CAPMAS
999,Meat & Poultry,Alexandria,467.15,2020,2025,5,CAPMAS
1000,Meat & Poultry,Giza,484.8,2020,2025,5,CAPMAS
1001,Meat & Poultry,Dakahlia,464.76,2020,2025,5,CAPMAS
1002,Meat & Poultry,Gharbiya,457.42,2020,2025,5,CAPMAS
1003,Meat & Poultry,National,477.95,2020,2025,6,CAPMAS
1004,Meat & Poultry,Cairo,472.93,2020,2025,6,CAPMAS
1005,Meat & Poultry,Alexandria,475.33,2020,2025,6,CAPMAS
1006,Meat & Poultry,Giza,499.24,2020,2025,6,CAPMAS
1007,Meat & Poultry,Dakahlia,465.42,2020,2025,6,CAPMAS
1008,Meat & Poultry,Gharbiya,482.13,2020,2025,6,CAPMAS
1009,Vegetables,National,240.0,2020,2022,1,CAPMAS
1010,Vegetables,Cairo,249.34,2020,2022,1,CAPMAS
1011,Vegetables,Alexandria,234.84,2020,2022,1,CAPMAS
1012,Vegetables,Giza,236.46,2020,2022,1,CAPMAS
1013,Vegetables,Dakahlia,239.21,2020,2022,1,CAPMAS
1014,Vegetables,Gharbiya,235.94,2020,2022,1,CAPMAS
1015,Vegetables,National,244.32,2020,2022,2,CAPMAS
1016,Vegetables,Cairo,240.46,2020,2022,2,CAPMAS
1017,Vegetables,Alexandria,256.15,2020,2022,2,CAPMAS
1018,Vegetables,Giza,247.48,2020,2022,2,CAPMAS
1019,Vegetables,Dakahlia,249.66,2020,2022,2,CAPMAS
1020,Vegetables,Gharbiya,243.05,2020,2022,2,CAPMAS
1021,Vegetables,National,248.72,2020,2022,3,CAPMAS
1022,Vegetables,Cairo,243.47,2020,2022,3,CAPMAS
1023,Vegetables,Alexandria,240.04,2020,2022,3,CAPMAS
1024,Vegetables,Giza,240.45,2020,2022,3,CAPMAS
1025,Vegetables,Dakahlia,253.94,2020,2022,3,CAPMAS
1026,Vegetables,Gharbiya,259.87,2020,2022,3,CAPMAS
1027,Vegetables,National,253.19,2020,2022,4,CAPMAS
1028,Vegetables,Cairo,244.07,2020,2022,4,CAPMAS
1029,Vegetables,Alexandria,259.67,2020,2022,4,CAPMAS
1030,Vegetables,Giza,256.06,2020,2022,4,CAPMAS
1031,Vegetables,Dakahlia,261.23,2020,2022,4,CAPMAS
1032,Vegetables,Gharbiya,247.67,2020,2022,4,CAPMAS
1033,Vegetables,National,257.75,2020,2022,5,CAPMAS
1034,Vegetables,Cairo,261.33,2020,2022,5,CAPMAS
1035,Vegetables,Alexandria,255.32,2020,2022,5,CAPMAS
1036,Vegetables,Giza,248.3,2020,2022,5,CAPMAS
1037,Vegetables,Dakahlia,256.36,2020,2022,5,CAPMAS
1038,Vegetables,Gharbiya,267.13,2020,2022,5,CAPMAS
1039,Vegetables,National,262.39,2020,2022,6,CAPMAS
1040,Vegetables,Cairo,256.61,2020,2022,6,CAPMAS
1041,Vegetables,Alexandria,268.91,2020,2022,6,CAPMAS
1042,Vegetables,Giza,266.45,2020,2022,6,CAPMAS
1043,Vegetables,Dakahlia,253.56,2020,2022,6,CAPMAS
1044,Vegetables,Gharbiya,255.34,2020,2022,6,CAPMAS
1045,Vegetables,National,267.11,2020,2022,7,CAPMAS
1046,Vegetables,Cairo,270.42,2020,2022,7,CAPMAS
1047,Vegetables,Alexandria,280.46,2020,2022,7,CAPMAS
1048,Vegetables,Giza,265.51,2020,2022,7,CAPMAS
1049,Vegetables,Dakahlia,263.78,2020,2022,7,CAPMAS
1050,Vegetables,Gharbiya,260.89,2020,2022,7,CAPMAS
1051,Vegetables,National,271.92,2020,2022,8,CAPMAS
1052,Vegetables,Cairo,273.45,2020,2022,8,CAPMAS
1053,Vegetables,Alexandria,278.2,2020,2022,8,CAPMAS
1054,Vegetables,Giza,280.5,2020,2022,8,CAPMAS
1055,Vegetables,Dakahlia,263.63,2020,2022,8,CAPMAS
1056,Vegetables,Gharbiya,262.44,2020,2022,8,CAPMAS
1057,Vegetables,National,276.82,2020,2022,9,CAPMAS
1058,Vegetables,Cairo,276.25,2020,2022,9,CAPMAS
1059,Vegetables,Alexandria,270.5,2020,2022,9,CAPMAS
1060,Vegetables,Giza,266.06,2020,2022,9,CAPMAS
1061,Vegetables,Dakahlia,275.13,2020,2022,9,CAPMAS
1062,Vegetables,Gharbiya,274.04,2020,2022,9,CAPMAS
1063,Vegetables,National,281.8,2020,2022,10,CAPMAS
1064,Vegetables,Cairo,294.71,2020,2022,10,CAPMAS
1065,Vegetables,Alexandria,289.69,2020,2022,10,CAPMAS
1066,Vegetables,Giza,293.68,2020,2022,10,CAPMAS
1067,Vegetables,Dakahlia,278.54,2020,2022,10,CAPMAS
1068,Vegetables,Gharbiya,271.4,2020,2022,10,CAPMAS
1069,Vegetables,National,286.87,2020,2022,11,CAPMAS
1070,Vegetables,Cairo,290.4,2020,2022,11,CAPMAS
1071,Vegetables,Alexandria,291.23,2020,2022,11,CAPMAS
1072,Vegetables,Giza,277.29,2020,2022,11,CAPMAS
1073,Vegetables,Dakahlia,280.93,2020,2022,11,CAPMAS
1074,Vegetables,Gharbiya,279.74,2020,2022,11,CAPMAS
1075,Vegetables,National,292.04,2020,2022,12,CAPMAS
1076,Vegetables,Cairo,294.25,2020,2022,12,CAPMAS
1077,Vegetables,Alexandria,296.51,2020,2022,12,CAPMAS
1078,Vegetables,Giza,298.1,2020,2022,12,CAPMAS
1079,Vegetables,Dakahlia,301.99,2020,2022,12,CAPMAS
1080,Vegetables,Gharbiya,298.16,2020,2022,12,CAPMAS
1081,Vegetables,National,297.29,2020,2023,1,CAPMAS
1082,Vegetables,Cairo,310.64,2020,2023,1,CAPMAS
1083,Vegetables,Alexandria,309.2,2020,2023,1,CAPMAS
1084,Vegetables,Giza,305.72,2020,2023,1,CAPMAS
1085,Vegetables,Dakahlia,299.28,2020,2023,1,CAPMAS
1086,Vegetables,Gharbiya,295.66,2020,2023,1,CAPMAS
1087,Vegetables,National,302.64,2020,2023,2,CAPMAS
1088,Vegetables,Cairo,291.38,2020,2023,2,CAPMAS
1089,Vegetables,Alexandria,292.4,2020,2023,2,CAPMAS
1090,Vegetables,Giza,314.62,2020,2023,2,CAPMAS
1091,Vegetables,Dakahlia,290.63,2020,2023,2,CAPMAS
1092,Vegetables,Gharbiya,293.24,2020,2023,2,CAPMAS
1093,Vegetables,National,308.09,2020,2023,3,CAPMAS
1094,Vegetables,Cairo,312.29,2020,2023,3,CAPMAS
1095,Vegetables,Alexandria,300.6,2020,2023,3,CAPMAS
1096,Vegetables,Giza,322.35,2020,2023,3,CAPMAS
1097,Vegetables,Dakahlia,315.29,2020,2023,3,CAPMAS
1098,Vegetables,Gharbiya,296.48,2020,2023,3,CAPMAS
1099,Vegetables,National,313.64,2020,2023,4,CAPMAS
1100,Vegetables,Cairo,323.11,2020,2023,4,CAPMAS
1101,Vegetables,Alexandria,312.78,2020,2023,4,CAPMAS
1102,Vegetables,Giza,301.92,2020,2023,4,CAPMAS
1103,Vegetables,Dakahlia,319.45,2020,2023,4,CAPMAS
1104,Vegetables,Gharbiya,328.8,2020,2023,4,CAPMAS
1105,Vegetables,National,319.28,2020,2023,5,CAPMAS
1106,Vegetables,Cairo,325.54,2020,2023,5,CAPMAS
1107,Vegetables,Alexandria,314.73,2020,2023,5,CAPMAS
1108,Vegetables,Giza,328.98,2020,2023,5,CAPMAS
1109,Vegetables,Dakahlia,314.32,2020,2023,5,CAPMAS
1110,Vegetables,Gharbiya,329.56,2020,2023,5,CAPMAS
1111,Vegetables,National,325.03,2020,2023,6,CAPMAS
1112,Vegetables,Cairo,326.3,2020,2023,6,CAPMAS
1113,Vegetables,Alexandria,334.83,2020,2023,6,CAPMAS
1114,Vegetables,Giza,336.61,2020,2023,6,CAPMAS
1115,Vegetables,Dakahlia,317.11,2020,2023,6,CAPMAS
1116,Vegetables,Gharbiya,337.15,2020,2023,6,CAPMAS
1117,Vegetables,National,330.88,2020,2023,7,CAPMAS
1118,Vegetables,Cairo,338.91,2020,2023,7,CAPMAS
1119,Vegetables,Alexandria,332.37,2020,2023,7,CAPMAS
1120,Vegetables,Giza,332.41,2020,2023,7,CAPMAS
1121,Vegetables,Dakahlia,330.05,2020,2023,7,CAPMAS
1122,Vegetables,Gharbiya,343.37,2020,2023,7,CAPMAS
1123,Vegetables,National,336.84,2020,2023,8,CAPMAS
1124,Vegetables,Cairo,347.05,2020,2023,8,CAPMAS
1125,Vegetables,Alexandria,330.15,2020,2023,8,CAPMAS
1126,Vegetables,Giza,351.95,2020,2023,8,CAPMAS
1127,Vegetables,Dakahlia,345.05,2020,2023,8,CAPMAS
1128,Vegetables,Gharbiya,325.67,2020,2023,8,CAPMAS
1129,Vegetables,National,342.9,2020,2023,9,CAPMAS
1130,Vegetables,Cairo,357.65,2020,2023,9,CAPMAS
1131,Vegetables,Alexandria,330.88,2020,2023,9,CAPMAS
1132,Vegetables,Giza,338.58,2020,2023,9,CAPMAS
1133,Vegetables,Dakahlia,345.0,2020,2023,9,CAPMAS
1134,Vegetables,Gharbiya,338.35,2020,2023,9,CAPMAS
1135,Vegetables,National,349.07,2020,2023,10,CAPMAS
1136,Vegetables,Cairo,342.67,2020,2023,10,CAPMAS
1137,Vegetables,Alexandria,359.33,2020,2023,10,CAPMAS
1138,Vegetables,Giza,366.0,2020,2023,10,CAPMAS
1139,Vegetables,Dakahlia,353.01,2020,2023,10,CAPMAS
1140,Vegetables,Gharbiya,350.45,2020,2023,10,CAPMAS
1141,Vegetables,National,355.35,2020,2023,11,CAPMAS
1142,Vegetables,Cairo,371.79,2020,2023,11,CAPMAS
1143,Vegetables,Alexandria,353.15,2020,2023,11,CAPMAS
1144,Vegetables,Giza,364.03,2020,2023,11,CAPMAS
1145,Vegetables,Dakahlia,349.5,2020,2023,11,CAPMAS
1146,Vegetables,Gharbiya,344.89,2020,2023,11,CAPMAS
1147,Vegetables,National,361.75,2020,2023,12,CAPMAS
1148,Vegetables,Cairo,351.24,2020,2023,12,CAPMAS
1149,Vegetables,Alexandria,372.0,2020,2023,12,CAPMAS
1150,Vegetables,Giza,348.35,2020,2023,12,CAPMAS
1151,Vegetables,Dakahlia,373.68,2020,2023,12,CAPMAS
1152,Vegetables,Gharbiya,374.9,2020,2023,12,CAPMAS
1153,Vegetables,National,368.26,2020,2024,1,CAPMAS
1154,Vegetables,Cairo,369.19,2020,2024,1,CAPMAS
1155,Vegetables,Alexandria,368.86,2020,2024,1,CAPMAS
1156,Vegetables,Giza,373.36,2020,2024,1,CAPMAS
1157,Vegetables,Dakahlia,377.17,2020,2024,1,CAPMAS
1158,Vegetables,Gharbiya,376.48,2020,2024,1,CAPMAS
1159,Vegetables,National,374.89,2020,2024,2,CAPMAS
1160,Vegetables,Cairo,367.6,2020,2024,2,CAPMAS
1161,Vegetables,Alexandria,364.05,2020,2024,2,CAPMAS
1162,Vegetables,Giza,392.44,2020,2024,2,CAPMAS
1163,Vegetables,Dakahlia,371.93,2020,2024,2,CAPMAS
1164,Vegetables,Gharbiya,383.23,2020,2024,2,CAPMAS
1165,Vegetables,National,381.64,2020,2024,3,CAPMAS
1166,Vegetables,Cairo,376.99,2020,2024,3,CAPMAS
1167,Vegetables,Alexandria,366.63,2020,2024,3,CAPMAS
1168,Vegetables,Giza,368.34,2020,2024,3,CAPMAS
1169,Vegetables,Dakahlia,389.94,2020,2024,3,CAPMAS
1170,Vegetables,Gharbiya,370.05,2020,2024,3,CAPMAS
1171,Vegetables,National,388.51,2020,2024,4,CAPMAS
1172,Vegetables,Cairo,375.49,2020,2024,4,CAPMAS
1173,Vegetables,Alexandria,391.43,2020,2024,4,CAPMAS
1174,Vegetables,Giza,388.63,2020,2024,4,CAPMAS
1175,Vegetables,Dakahlia,399.24,2020,2024,4,CAPMAS
1176,Vegetables,Gharbiya,383.75,2020,2024,4,CAPMAS
1177,Vegetables,National,395.5,2020,2024,5,CAPMAS
1178,Vegetables,Cairo,404.71,2020,2024,5,CAPMAS
1179,Vegetables,Alexandria,410.6,2020,2024,5,CAPMAS
1180,Vegetables,Giza,397.26,2020,2024,5,CAPMAS
1181,Vegetables,Dakahlia,390.88,2020,2024,5,CAPMAS
1182,Vegetables,Gharbiya,399.06,2020,2024,5,CAPMAS
1183,Vegetables,National,402.62,2020,2024,6,CAPMAS
1184,Vegetables,Cairo,389.84,2020,2024,6,CAPMAS
1185,Vegetables,Alexandria,389.39,2020,2024,6,CAPMAS
1186,Vegetables,Giza,398.02,2020,2024,6,CAPMAS
1187,Vegetables,Dakahlia,415.94,2020,2024,6,CAPMAS
1188,Vegetables,Gharbiya,387.39,2020,2024,6,CAPMAS
1189,Vegetables,National,409.87,2020,2024,7,CAPMAS
1190,Vegetables,Cairo,401.54,2020,2024,7,CAPMAS
1191,Vegetables,Alexandria,425.09,2020,2024,7,CAPMAS
1192,Vegetables,Giza,397.77,2020,2024,7,CAPMAS
1193,Vegetables,Dakahlia,406.17,2020,2024,7,CAPMAS
1194,Vegetables,Gharbiya,425.4,2020,2024,7,CAPMAS
1195,Vegetables,National,417.25,2020,2024,8,CAPMAS
1196,Vegetables,Cairo,406.85,2020,2024,8,CAPMAS
1197,Vegetables,Alexandria,415.44,2020,2024,8,CAPMAS
1198,Vegetables,Giza,421.34,2020,2024,8,CAPMAS
1199,Vegetables,Dakahlia,421.83,2020,2024,8,CAPMAS
1200,Vegetables,Gharbiya,400.92,2020,2024,8,CAPMAS
1201,Vegetables,National,424.76,2020,2024,9,CAPMAS
1202,Vegetables,Cairo,420.92,2020,2024,9,CAPMAS
1203,Vegetables,Alexandria,411.47,2020,2024,9,CAPMAS
1204,Vegetables,Giza,409.4,2020,2024,9,CAPMAS
1205,Vegetables,Dakahlia,444.99,2020,2024,9,CAPMAS
1206,Vegetables,Gharbiya,439.33,2020,2024,9,CAPMAS
1207,Vegetables,National,432.4,2020,2024,10,CAPMAS
1208,Vegetables,Cairo,432.99,2020,2024,10,CAPMAS
1209,Vegetables,Alexandria,440.74,2020,2024,10,CAPMAS
1210,Vegetables,Giza,422.14,2020,2024,10,CAPMAS
1211,Vegetables,Dakahlia,427.71,2020,2024,10,CAPMAS
1212,Vegetables,Gharbiya,423.88,2020,2024,10,CAPMAS
1213,Vegetables,National,440.19,2020,2024,11,CAPMAS
1214,Vegetables,Cairo,456.95,2020,2024,11,CAPMAS
1215,Vegetables,Alexandria,429.31,2020,2024,11,CAPMAS
1216,Vegetables,Giza,430.31,2020,2024,11,CAPMAS
1217,Vegetables,Dakahlia,448.43,2020,2024,11,CAPMAS
1218,Vegetables,Gharbiya,425.56,2020,2024,11,CAPMAS
1219,Vegetables,National,448.11,2020,2024,12,CAPMAS
1220,Vegetables,Cairo,456.9,2020,2024,12,CAPMAS
1221,Vegetables,Alexandria,468.7,2020,2024,12,CAPMAS
1222,Vegetables,Giza,437.31,2020,2024,12,CAPMAS
1223,Vegetables,Dakahlia,464.49,2020,2024,12,CAPMAS
1224,Vegetables,Gharbiya,456.51,2020,2024,12,CAPMAS
1225,Vegetables,National,456.17,2020,2025,1,CAPMAS
1226,Vegetables,Cairo,460.92,2020,2025,1,CAPMAS
1227,Vegetables,Alexandria,472.71,2020,2025,1,CAPMAS
1228,Vegetables,Giza,472.1,2020,2025,1,CAPMAS
1229,Vegetables,Dakahlia,450.72,2020,2025,1,CAPMAS
1230,Vegetables,Gharbiya,440.99,2020,2025,1,CAPMAS
1231,Vegetables,National,464.39,2020,2025,2,CAPMAS
1232,Vegetables,Cairo,484.09,2020,2025,2,CAPMAS
1233,Vegetables,Alexandria,457.4,2020,2025,2,CAPMAS
1234,Vegetables,Giza,471.57,2020,2025,2,CAPMAS
1235,Vegetables,Dakahlia,449.26,2020,2025,2,CAPMAS
1236,Vegetables,Gharbiya,475.26,2020,2025,2,CAPMAS
1237,Vegetables,National,472.74,2020,2025,3,CAPMAS
1238,Vegetables,Cairo,488.55,2020,2025,3,CAPMAS
